"CoreID","treatment","sat_level","Mass","formula","presence","n"
"FT010","Drying",100,449.145324,"C22H26O10",1,5
"FT010","Drying",100,449.1500434,"C20H26O6N4S1",1,5
"FT010","Drying",100,449.1816808,"C23H30O9",1,5
"FT010","Drying",100,449.1947423,"C20H35O9P1",1,5
"FT010","Drying",100,449.2180643,"C24H34O8",1,5
"FT010","Drying",100,449.2311285,"C21H39O8P1",1,3
"FT010","Drying",100,449.2544768,"C25H38O7",1,5
"FT010","Drying",100,451.0670513,"C23H16O10",1,5
"FT010","Drying",100,451.1034687,"C24H20O9",1,5
"FT010","Drying",100,451.1245858,"C21H24O11",1,5
"FT010","Drying",100,451.1399221,"C25H24O8",1,5
"FT010","Drying",100,451.1609895,"C22H28O10",1,5
"FT010","Drying",100,451.1740441,"C19H33O10P1",1,5
"FT010","Drying",100,451.1894514,"C13H32O13N4",1,5
"FT010","Drying",100,451.1973523,"C23H32O9",1,5
"FT010","Drying",100,451.2103765,"C20H37O9P1",1,5
"FT010","Drying",100,451.2337235,"C24H36O8",1,5
"FT010","Drying",100,451.2700822,"C25H40O7",1,5
"FT010","Drying",100,453.0827194,"C23H18O10",1,5
"FT010","Drying",100,453.1190711,"C24H22O9",1,5
"FT010","Drying",100,453.1401815,"C21H26O11",1,5
"FT010","Drying",100,453.1554685,"C25H26O8",1,5
"FT010","Drying",100,453.168659,"C12H30O14N4",1,5
"FT010","Drying",100,453.1765775,"C22H30O10",1,5
"FT010","Drying",100,453.1918596,"C26H30O7",1,5
"FT010","Drying",100,453.2049882,"C23H35O7P1",1,5
"FT010","Drying",100,453.2129962,"C23H34O9",1,5
"FT010","Drying",100,453.2282685,"C27H34O6",1,5
"FT010","Drying",100,453.2372747,"C19H39O8N2P1",1,3
"FT010","Drying",100,453.2493983,"C24H38O8",1,5
"FT010","Drying",100,453.2857716,"C25H42O7",1,5
"FT010","Drying",100,454.9626924,"C12H13O11N2S2P1",1,4
"FT010","Drying",100,455.0619411,"C22H16O11",1,5
"FT010","Drying",100,455.0983423,"C23H20O10",1,5
"FT010","Drying",100,455.134758,"C24H24O9",1,5
"FT010","Drying",100,455.1558829,"C21H28O11",1,5
"FT010","Drying",100,455.1711525,"C25H28O8",1,5
"FT010","Drying",100,455.1922647,"C22H32O10",1,5
"FT010","Drying",100,455.2075251,"C26H32O7",1,5
"FT010","Drying",100,455.2108774,"C23H36O7S1",1,3
"FT010","Drying",100,455.2286236,"C23H36O9",1,5
"FT010","Drying",100,455.2438538,"C27H36O6",1,5
"FT010","Drying",100,455.2528832,"C19H41O8N2P1",1,3
"FT010","Drying",100,455.2649764,"C24H40O8",1,5
"FT010","Drying",100,455.3013826,"C25H44O7",1,5
"FT010","Drying",100,455.3166307,"C29H44O4",1,4
"FT010","Drying",100,456.1875058,"C21H31O10N1",1,5
"FT010","Drying",100,456.2239477,"C22H35O9N1",1,5
"FT010","Drying",100,457.0412432,"C21H14O12",1,5
"FT010","Drying",100,457.0776396,"C22H18O11",1,5
"FT010","Drying",100,457.1140337,"C23H22O10",1,5
"FT010","Drying",100,457.1503988,"C24H26O9",1,5
"FT010","Drying",100,457.186749,"C25H30O8",1,5
"FT010","Drying",100,457.1998598,"C22H35O8P1",1,5
"FT010","Drying",100,457.2078801,"C22H34O10",1,5
"FT010","Drying",100,457.2231344,"C26H34O7",1,5
"FT010","Drying",100,457.2442596,"C23H38O9",1,5
"FT010","Drying",100,457.2595218,"C27H38O6",1,5
"FT010","Drying",100,457.2806685,"C24H42O8",1,5
"FT010","Drying",100,457.3170897,"C25H46O7",1,5
"FT010","Drying",100,458.166799,"C20H29O11N1",1,5
"FT010","Drying",100,458.2396001,"C22H37O9N1",1,5
"FT010","Drying",100,459.0569041,"C21H16O12",1,5
"FT010","Drying",100,459.0933189,"C22H20O11",1,5
"FT010","Drying",100,459.1296859,"C23H24O10",1,5
"FT010","Drying",100,459.1660429,"C24H28O9",1,5
"FT010","Drying",100,459.1791649,"C21H33O9P1",1,5
"FT010","Drying",100,459.2024022,"C25H32O8",1,5
"FT010","Drying",100,459.2235443,"C22H36O10",1,5
"FT010","Drying",100,459.2388016,"C26H36O7",1,5
"FT010","Drying",100,459.259944,"C23H40O9",1,5
"FT010","Drying",100,459.2752356,"C27H40O6",1,5
"FT010","Drying",100,459.2963653,"C24H44O8",1,5
"FT010","Drying",100,460.2188226,"C21H35O10N1",1,5
"FT010","Drying",100,461.0725391,"C21H18O12",1,5
"FT010","Drying",100,461.108938,"C22H22O11",1,5
"FT010","Drying",100,461.1452976,"C23H26O10",1,5
"FT010","Drying",100,461.1583952,"C20H31O10P1",1,5
"FT010","Drying",100,461.181659,"C24H30O9",1,5
"FT010","Drying",100,461.1947361,"C21H35O9P1",1,5
"FT010","Drying",100,461.2180305,"C25H34O8",1,5
"FT010","Drying",100,461.2391908,"C22H38O10",1,5
"FT010","Drying",100,461.2544434,"C26H38O7",1,5
"FT010","Drying",100,461.2755889,"C23H42O9",1,5
"FT010","Drying",100,461.2868028,"C22H42O8N2",1,3
"FT010","Drying",100,461.2909149,"C27H42O6",1,4
"FT010","Drying",100,461.3012796,"C28H47O1S1P1",1,3
"FT010","Drying",100,463.0670976,"C24H16O10",1,5
"FT010","Drying",100,463.0881717,"C21H20O12",1,5
"FT010","Drying",100,463.1035359,"C25H20O9",1,5
"FT010","Drying",100,463.1245811,"C22H24O11",1,5
"FT010","Drying",100,463.160958,"C23H28O10",1,5
"FT010","Drying",100,463.1740424,"C20H33O10P1",1,5
"FT010","Drying",100,463.1973148,"C24H32O9",1,5
"FT010","Drying",100,463.2103664,"C21H37O9P1",1,5
"FT010","Drying",100,463.2336843,"C25H36O8",1,5
"FT010","Drying",100,463.2691182,"C20H41O6N4P1",1,5
"FT010","Drying",100,464.192663,"C23H31O9N1",1,4
"FT010","Drying",100,465.0827109,"C24H18O10",1,5
"FT010","Drying",100,465.1190947,"C25H22O9",1,5
"FT010","Drying",100,465.140192,"C22H26O11",1,5
"FT010","Drying",100,465.1555445,"C26H26O8",1,4
"FT010","Drying",100,465.1766038,"C23H30O10",1,5
"FT010","Drying",100,465.2051225,"C14H34O13N4",1,5
"FT010","Drying",100,465.213001,"C24H34O9",1,5
"FT010","Drying",100,465.2260324,"C21H39O9P1",1,4
"FT010","Drying",100,465.2493888,"C25H38O8",1,5
"FT010","Drying",100,465.2759795,"C28H38O4N2",1,3
"FT010","Drying",100,465.2857561,"C26H42O7",1,5
"FT010","Drying",100,465.3043377,"C27H46O4S1",1,5
"FT010","Drying",100,466.1719291,"C22H29O10N1",1,5
"FT010","Drying",100,467.061991,"C23H16O11",1,5
"FT010","Drying",100,467.0983892,"C24H20O10",1,5
"FT010","Drying",100,467.1347482,"C25H24O9",1,5
"FT010","Drying",100,467.1558415,"C22H28O11",1,5
"FT010","Drying",100,467.1711204,"C26H28O8",1,5
"FT010","Drying",100,467.1842947,"C13H32O14N4",1,5
"FT010","Drying",100,467.192209,"C23H32O10",1,5
"FT010","Drying",100,467.2074907,"C27H32O7",1,5
"FT010","Drying",100,467.2286106,"C24H36O9",1,5
"FT010","Drying",100,467.2438933,"C28H36O6",1,4
"FT010","Drying",100,467.2650354,"C25H40O8",1,5
"FT010","Drying",100,467.3014759,"C26H44O7",1,5
"FT010","Drying",100,469.0775855,"C23H18O11",1,5
"FT010","Drying",100,469.1139661,"C24H22O10",1,5
"FT010","Drying",100,469.1503673,"C25H26O9",1,5
"FT010","Drying",100,469.1714951,"C22H30O11",1,5
"FT010","Drying",100,469.1867807,"C26H30O8",1,5
"FT010","Drying",100,469.1999102,"C23H35O8P1",1,5
"FT010","Drying",100,469.2079007,"C23H34O10",1,5
"FT010","Drying",100,469.2231796,"C27H34O7",1,5
"FT010","Drying",100,469.2442953,"C24H38O9",1,5
"FT010","Drying",100,469.2595537,"C28H38O6",1,5
"FT010","Drying",100,469.2686045,"C20H43O8N2P1",1,5
"FT010","Drying",100,469.2806397,"C25H42O8",1,5
"FT010","Drying",100,469.3170094,"C26H46O7",1,4
"FT010","Drying",100,469.3534162,"C27H50O6",1,3
"FT010","Drying",100,470.1668353,"C21H29O11N1",1,5
"FT010","Drying",100,470.2395424,"C23H37O9N1",1,4
"FT010","Drying",100,471.0568614,"C22H16O12",1,5
"FT010","Drying",100,471.0932606,"C23H20O11",1,5
"FT010","Drying",100,471.1296675,"C24H24O10",1,5
"FT010","Drying",100,471.166061,"C25H28O9",1,5
"FT010","Drying",100,471.1871748,"C22H32O11",1,5
"FT010","Drying",100,471.2024221,"C26H32O8",1,5
"FT010","Drying",100,471.2155505,"C23H37O8P1",1,5
"FT010","Drying",100,471.223527,"C23H36O10",1,5
"FT010","Drying",100,471.238762,"C27H36O7",1,5
"FT010","Drying",100,471.2598933,"C24H40O9",1,5
"FT010","Drying",100,471.2751333,"C28H40O6",1,5
"FT010","Drying",100,471.2962832,"C25H44O8",1,5
"FT010","Drying",100,471.3326462,"C26H48O7",1,5
"FT010","Drying",100,472.1824204,"C21H31O11N1",1,5
"FT010","Drying",100,472.2551379,"C23H39O9N1",1,3
"FT010","Drying",100,473.0725318,"C22H18O12",1,5
"FT010","Drying",100,473.1089277,"C23H22O11",1,5
"FT010","Drying",100,473.1453024,"C24H26O10",1,5
"FT010","Drying",100,473.1816603,"C25H30O9",1,5
"FT010","Drying",100,473.1947741,"C22H35O9P1",1,5
"FT010","Drying",100,473.2027893,"C22H34O11",1,5
"FT010","Drying",100,473.2180315,"C26H34O8",1,5
"FT010","Drying",100,473.2311477,"C23H39O8P1",1,4
"FT010","Drying",100,473.2391599,"C23H38O10",1,5
"FT010","Drying",100,473.2544236,"C27H38O7",1,5
"FT010","Drying",100,473.2755448,"C24H42O9",1,5
"FT010","Drying",100,473.282587,"C28H43O4P1",1,5
"FT010","Drying",100,473.2908285,"C28H42O6",1,5
"FT010","Drying",100,473.3119905,"C25H46O8",1,5
"FT010","Drying",100,475.0881864,"C22H20O12",1,5
"FT010","Drying",100,475.124578,"C23H24O11",1,5
"FT010","Drying",100,475.1609298,"C24H28O10",1,5
"FT010","Drying",100,475.1972883,"C25H32O9",1,5
"FT010","Drying",100,475.2104047,"C22H37O9P1",1,5
"FT010","Drying",100,475.2336728,"C26H36O8",1,5
"FT010","Drying",100,475.2547758,"C23H40O10",1,5
"FT010","Drying",100,475.2700623,"C27H40O7",1,5
"FT010","Drying",100,475.2911898,"C24H44O9",1,3
"FT010","Drying",100,477.0674513,"C21H18O13",1,5
"FT010","Drying",100,477.1402409,"C23H26O11",1,5
"FT010","Drying",100,477.1766024,"C24H30O10",1,5
"FT010","Drying",100,477.1896617,"C21H35O10P1",1,5
"FT010","Drying",100,477.2129582,"C25H34O9",1,5
"FT010","Drying",100,477.2260053,"C22H39O9P1",1,5
"FT010","Drying",100,477.2493228,"C26H38O8",1,5
"FT010","Drying",100,477.2857146,"C27H42O7",1,5
"FT010","Drying",100,479.0983533,"C25H20O10",1,5
"FT010","Drying",100,479.1194599,"C22H24O12",1,5
"FT010","Drying",100,479.1347905,"C26H24O9",1,5
"FT010","Drying",100,479.1558603,"C23H28O11",1,5
"FT010","Drying",100,479.1712152,"C27H28O8",1,5
"FT010","Drying",100,479.1843541,"C24H33O8P1",1,5
"FT010","Drying",100,479.1922535,"C24H32O10",1,5
"FT010","Drying",100,479.220687,"C15H36O13N4",1,5
"FT010","Drying",100,479.2286158,"C25H36O9",1,5
"FT010","Drying",100,479.2416554,"C22H41O9P1",1,5
"FT010","Drying",100,479.2650086,"C26H40O8",1,5
"FT010","Drying",100,479.3013471,"C27H44O7",1,5
"FT010","Drying",100,480.1511462,"C22H27O11N1",1,5
"FT010","Drying",100,481.077614,"C24H18O11",1,5
"FT010","Drying",100,481.1139995,"C25H22O10",1,5
"FT010","Drying",100,481.1350732,"C22H26O12",1,5
"FT010","Drying",100,481.1504359,"C26H26O9",1,5
"FT010","Drying",100,481.1634114,"C23H31O9P1",1,5
"FT010","Drying",100,481.1718147,"C23H30O11",1,5
"FT010","Drying",100,481.1867914,"C27H30O8",1,5
"FT010","Drying",100,481.1999067,"C24H35O8P1",1,5
"FT010","Drying",100,481.2078791,"C24H34O10",1,5
"FT010","Drying",100,481.2231867,"C28H34O7",1,5
"FT010","Drying",100,481.2442844,"C25H38O9",1,5
"FT010","Drying",100,481.259578,"C29H38O6",1,5
"FT010","Drying",100,481.2806683,"C26H42O8",1,5
"FT010","Drying",100,481.3170138,"C27H46O7",1,4
"FT010","Drying",100,481.3322629,"C31H46O4",1,3
"FT010","Drying",100,482.2759302,"C25H41O8N1",1,3
"FT010","Drying",100,483.056876,"C23H16O12",1,5
"FT010","Drying",100,483.0932867,"C24H20O11",1,5
"FT010","Drying",100,483.1296803,"C25H24O10",1,5
"FT010","Drying",100,483.1660621,"C26H28O9",1,5
"FT010","Drying",100,483.179212,"C13H32O15N4",1,5
"FT010","Drying",100,483.1871596,"C23H32O11",1,5
"FT010","Drying",100,483.2024302,"C27H32O8",1,5
"FT010","Drying",100,483.2155387,"C24H37O8P1",1,5
"FT010","Drying",100,483.2235483,"C24H36O10",1,5
"FT010","Drying",100,483.2387985,"C28H36O7",1,5
"FT010","Drying",100,483.2518952,"C25H41O7P1",1,4
"FT010","Drying",100,483.2599052,"C25H40O9",1,5
"FT010","Drying",100,483.2751757,"C29H40O6",1,5
"FT010","Drying",100,483.2841846,"C21H45O8N2P1",1,5
"FT010","Drying",100,483.2962827,"C26H44O8",1,5
"FT010","Drying",100,483.3327073,"C27H48O7",1,4
"FT010","Drying",100,485.0725135,"C23H18O12",1,5
"FT010","Drying",100,485.1088768,"C24H22O11",1,5
"FT010","Drying",100,485.1452507,"C25H26O10",1,5
"FT010","Drying",100,485.1816492,"C26H30O9",1,5
"FT010","Drying",100,485.1947881,"C23H35O9P1",1,5
"FT010","Drying",100,485.2180497,"C27H34O8",1,5
"FT010","Drying",100,485.2311809,"C24H39O8P1",1,5
"FT010","Drying",100,485.2392034,"C24H38O10",1,5
"FT010","Drying",100,485.2544665,"C28H38O7",1,5
"FT010","Drying",100,485.2756178,"C25H42O9",1,5
"FT010","Drying",100,485.2908658,"C29H42O6",1,5
"FT010","Drying",100,485.3119431,"C26H46O8",1,5
"FT010","Drying",100,485.3482957,"C27H50O7",1,4
"FT010","Drying",100,487.0881686,"C23H20O12",1,5
"FT010","Drying",100,487.1245851,"C24H24O11",1,5
"FT010","Drying",100,487.1609894,"C25H28O10",1,5
"FT010","Drying",100,487.1944559,"C30H32O4S1",1,4
"FT010","Drying",100,487.1973672,"C26H32O9",1,5
"FT010","Drying",100,487.2104624,"C23H37O9P1",1,5
"FT010","Drying",100,487.2185081,"C23H36O11",1,5
"FT010","Drying",100,487.2337267,"C27H36O8",1,5
"FT010","Drying",100,487.2548473,"C24H40O10",1,5
"FT010","Drying",100,487.2700855,"C28H40O7",1,5
"FT010","Drying",100,487.2911927,"C25H44O9",1,5
"FT010","Drying",100,487.3055166,"C23H45O5N4P1",1,5
"FT010","Drying",100,487.3275515,"C26H48O8",1,4
"FT010","Drying",100,489.0674324,"C22H18O13",1,5
"FT010","Drying",100,489.103845,"C23H22O12",1,5
"FT010","Drying",100,489.1402314,"C24H26O11",1,5
"FT010","Drying",100,489.1765952,"C25H30O10",1,5
"FT010","Drying",100,489.2101227,"C30H34O4S1",1,3
"FT010","Drying",100,489.2129602,"C26H34O9",1,5
"FT010","Drying",100,489.2260665,"C23H39O9P1",1,5
"FT010","Drying",100,489.2340668,"C23H38O11",1,5
"FT010","Drying",100,489.2493175,"C27H38O8",1,5
"FT010","Drying",100,489.2704853,"C24H42O10",1,5
"FT010","Drying",100,489.2857154,"C28H42O7",1,5
"FT010","Drying",100,491.0831423,"C22H20O13",1,5
"FT010","Drying",100,491.1195218,"C23H24O12",1,5
"FT010","Drying",100,491.1558657,"C24H28O11",1,5
"FT010","Drying",100,491.1922234,"C25H32O10",1,5
"FT010","Drying",100,491.2052533,"C22H37O10P1",1,5
"FT010","Drying",100,491.2285955,"C26H36O9",1,5
"FT010","Drying",100,491.2416412,"C23H41O9P1",1,5
"FT010","Drying",100,491.2649715,"C27H40O8",1,5
"FT010","Drying",100,491.3013557,"C28H44O7",1,5
"FT010","Drying",100,493.0776632,"C25H18O11",1,5
"FT010","Drying",100,493.135127,"C23H26O12",1,5
"FT010","Drying",100,493.150487,"C27H26O9",1,4
"FT010","Drying",100,493.1714852,"C24H30O11",1,5
"FT010","Drying",100,493.1999885,"C15H34O14N4",1,5
"FT010","Drying",100,493.207859,"C25H34O10",1,5
"FT010","Drying",100,493.2363433,"C16H38O13N4",1,3
"FT010","Drying",100,493.2442351,"C26H38O9",1,5
"FT010","Drying",100,493.2572752,"C23H43O9P1",1,3
"FT010","Drying",100,493.2806432,"C27H42O8",1,5
"FT010","Drying",100,493.3356916,"C29H50O4S1",1,3
"FT010","Drying",100,495.0569305,"C24H16O12",1,5
"FT010","Drying",100,495.0933161,"C25H20O11",1,5
"FT010","Drying",100,495.1297233,"C26H24O10",1,5
"FT010","Drying",100,495.1507994,"C23H28O12",1,5
"FT010","Drying",100,495.1660625,"C27H28O9",1,5
"FT010","Drying",100,495.1792494,"C24H33O9P1",1,5
"FT010","Drying",100,495.187158,"C24H32O11",1,5
"FT010","Drying",100,495.2024583,"C28H32O8",1,5
"FT010","Drying",100,495.2155349,"C25H37O8P1",1,5
"FT010","Drying",100,495.22352,"C25H36O10",1,5
"FT010","Drying",100,495.2387721,"C29H36O7",1,5
"FT010","Drying",100,495.2598865,"C26H40O9",1,5
"FT010","Drying",100,495.2962531,"C27H44O8",1,5
"FT010","Drying",100,495.332701,"C28H48O7",1,3
"FT010","Drying",100,496.1459966,"C22H27O12N1",1,5
"FT010","Drying",100,497.0725107,"C24H18O12",1,5
"FT010","Drying",100,497.1089235,"C25H22O11",1,5
"FT010","Drying",100,497.1453351,"C26H26O10",1,5
"FT010","Drying",100,497.158446,"C23H31O10P1",1,5
"FT010","Drying",100,497.1817183,"C27H30O9",1,5
"FT010","Drying",100,497.1948296,"C24H35O9P1",1,5
"FT010","Drying",100,497.2028309,"C24H34O11",1,5
"FT010","Drying",100,497.2181178,"C28H34O8",1,5
"FT010","Drying",100,497.2312208,"C25H39O8P1",1,5
"FT010","Drying",100,497.2391855,"C25H38O10",1,5
"FT010","Drying",100,497.2544616,"C29H38O7",1,5
"FT010","Drying",100,497.2755558,"C26H42O9",1,5
"FT010","Drying",100,497.2907653,"C30H42O6",1,3
"FT010","Drying",100,497.3118978,"C27H46O8",1,5
"FT010","Drying",100,497.3482863,"C28H50O7",1,3
"FT010","Drying",100,499.0881546,"C24H20O12",1,5
"FT010","Drying",100,499.1245244,"C25H24O11",1,5
"FT010","Drying",100,499.1609345,"C26H28O10",1,5
"FT010","Drying",100,499.1740845,"C23H33O10P1",1,5
"FT010","Drying",100,499.1973417,"C27H32O9",1,5
"FT010","Drying",100,499.2104358,"C24H37O9P1",1,5
"FT010","Drying",100,499.2184816,"C24H36O11",1,5
"FT010","Drying",100,499.233726,"C28H36O8",1,5
"FT010","Drying",100,499.254873,"C25H40O10",1,5
"FT010","Drying",100,499.2701303,"C29H40O7",1,5
"FT010","Drying",100,499.2912443,"C26H44O9",1,5
"FT010","Drying",100,499.327605,"C27H48O8",1,5
"FT010","Drying",100,499.3639872,"C28H52O7",1,5
"FT010","Drying",100,500.2501261,"C24H39O10N1",1,4
"FT010","Drying",100,501.1038544,"C24H22O12",1,5
"FT010","Drying",100,501.140221,"C25H26O11",1,5
"FT010","Drying",100,501.1765759,"C26H30O10",1,5
"FT010","Drying",100,501.1896962,"C23H35O10P1",1,5
"FT010","Drying",100,501.2129638,"C27H34O9",1,5
"FT010","Drying",100,501.2260572,"C24H39O9P1",1,5
"FT010","Drying",100,501.2340735,"C24H38O11",1,5
"FT010","Drying",100,501.2493297,"C28H38O8",1,5
"FT010","Drying",100,501.2581713,"C20H43O10N2P1",1,5
"FT010","Drying",100,501.2704618,"C25H42O10",1,5
"FT010","Drying",100,501.2857135,"C29H42O7",1,5
"FT010","Drying",100,501.3068502,"C26H46O9",1,5
"FT010","Drying",100,501.3432311,"C27H50O8",1,3
"FT010","Drying",100,502.2657901,"C24H41O10N1",1,4
"FT010","Drying",100,503.0830736,"C23H20O13",1,5
"FT010","Drying",100,503.1194677,"C24H24O12",1,5
"FT010","Drying",100,503.1558721,"C25H28O11",1,5
"FT010","Drying",100,503.1922749,"C26H32O10",1,5
"FT010","Drying",100,503.205407,"C23H37O10P1",1,5
"FT010","Drying",100,503.2286832,"C27H36O9",1,5
"FT010","Drying",100,503.2497991,"C24H40O11",1,5
"FT010","Drying",100,503.2650527,"C28H40O8",1,5
"FT010","Drying",100,503.286128,"C25H44O10",1,4
"FT010","Drying",100,503.3014182,"C29H44O7",1,5
"FT010","Drying",100,505.0987756,"C23H22O13",1,5
"FT010","Drying",100,505.114166,"C27H22O10",1,3
"FT010","Drying",100,505.1351605,"C24H26O12",1,5
"FT010","Drying",100,505.1715228,"C25H30O11",1,5
"FT010","Drying",100,505.2078752,"C26H34O10",1,5
"FT010","Drying",100,505.2442362,"C27H38O9",1,5
"FT010","Drying",100,505.2806207,"C28H42O8",1,5
"FT010","Drying",100,505.3170353,"C29H46O7",1,3
"FT010","Drying",100,506.2242551,"C22H37O12N1",1,4
"FT010","Drying",100,507.0933111,"C26H20O11",1,5
"FT010","Drying",100,507.1143692,"C23H24O13",1,5
"FT010","Drying",100,507.1296777,"C27H24O10",1,5
"FT010","Drying",100,507.1507554,"C24H28O12",1,5
"FT010","Drying",100,507.1661577,"C28H28O9",1,3
"FT010","Drying",100,507.179328,"C15H32O15N4",1,4
"FT010","Drying",100,507.1871428,"C25H32O11",1,5
"FT010","Drying",100,507.2235435,"C26H36O10",1,5
"FT010","Drying",100,507.2365489,"C23H41O10P1",1,3
"FT010","Drying",100,507.2599602,"C27H40O9",1,5
"FT010","Drying",100,507.2963631,"C28H44O8",1,5
"FT010","Drying",100,507.3479869,"C33H48O4",1,3
"FT010","Drying",100,509.0725331,"C25H18O12",1,5
"FT010","Drying",100,509.1089016,"C26H22O11",1,5
"FT010","Drying",100,509.1453071,"C27H26O10",1,5
"FT010","Drying",100,509.1664127,"C24H30O12",1,5
"FT010","Drying",100,509.1817353,"C28H30O9",1,5
"FT010","Drying",100,509.1949024,"C25H35O9P1",1,5
"FT010","Drying",100,509.2028207,"C25H34O11",1,5
"FT010","Drying",100,509.2181974,"C29H34O8",1,3
"FT010","Drying",100,509.2312819,"C26H39O8P1",1,5
"FT010","Drying",100,509.2392202,"C26H38O10",1,5
"FT010","Drying",100,509.2756198,"C27H42O9",1,5
"FT010","Drying",100,509.3111203,"C22H47O7N4P1",1,3
"FT010","Drying",100,511.088155,"C25H20O12",1,5
"FT010","Drying",100,511.1245728,"C26H24O11",1,5
"FT010","Drying",100,511.1609694,"C27H28O10",1,5
"FT010","Drying",100,511.1741848,"C24H33O10P1",1,5
"FT010","Drying",100,511.1973777,"C28H32O9",1,5
"FT010","Drying",100,511.2104946,"C25H37O9P1",1,5
"FT010","Drying",100,511.2184964,"C25H36O11",1,5
"FT010","Drying",100,511.2337912,"C29H36O8",1,5
"FT010","Drying",100,511.2468754,"C26H41O8P1",1,5
"FT010","Drying",100,511.2548742,"C26H40O10",1,5
"FT010","Drying",100,511.2701556,"C30H40O7",1,5
"FT010","Drying",100,511.2912254,"C27H44O9",1,5
"FT010","Drying",100,511.3276158,"C28H48O8",1,5
"FT010","Drying",100,513.0677332,"C24H18O13",1,5
"FT010","Drying",100,513.1038266,"C25H22O12",1,5
"FT010","Drying",100,513.1402324,"C26H26O11",1,5
"FT010","Drying",100,513.1766291,"C27H30O10",1,5
"FT010","Drying",100,513.1897672,"C24H35O10P1",1,5
"FT010","Drying",100,513.2130259,"C28H34O9",1,5
"FT010","Drying",100,513.2261127,"C25H39O9P1",1,5
"FT010","Drying",100,513.2341451,"C25H38O11",1,5
"FT010","Drying",100,513.2494103,"C29H38O8",1,5
"FT010","Drying",100,513.2705295,"C26H42O10",1,5
"FT010","Drying",100,513.2857618,"C30H42O7",1,5
"FT010","Drying",100,513.3068285,"C27H46O9",1,5
"FT010","Drying",100,513.3221456,"C31H46O6",1,3
"FT010","Drying",100,513.3432085,"C28H50O8",1,5
"FT010","Drying",100,515.0830688,"C24H20O13",1,5
"FT010","Drying",100,515.1194628,"C25H24O12",1,5
"FT010","Drying",100,515.1558808,"C26H28O11",1,5
"FT010","Drying",100,515.1922815,"C27H32O10",1,5
"FT010","Drying",100,515.2054024,"C24H37O10P1",1,5
"FT010","Drying",100,515.2286731,"C28H36O9",1,5
"FT010","Drying",100,515.241778,"C25H41O9P1",1,5
"FT010","Drying",100,515.2497863,"C25H40O11",1,5
"FT010","Drying",100,515.2650435,"C29H40O8",1,5
"FT010","Drying",100,515.2861278,"C26H44O10",1,5
"FT010","Drying",100,515.3014207,"C30H44O7",1,5
"FT010","Drying",100,515.3224838,"C27H48O9",1,5
"FT010","Drying",100,517.0987152,"C24H22O13",1,5
"FT010","Drying",100,517.1351106,"C25H26O12",1,5
"FT010","Drying",100,517.1715307,"C26H30O11",1,5
"FT010","Drying",100,517.2079346,"C27H34O10",1,5
"FT010","Drying",100,517.2210137,"C24H39O10P1",1,5
"FT010","Drying",100,517.2443481,"C28H38O9",1,5
"FT010","Drying",100,517.2655085,"C25H42O11",1,5
"FT010","Drying",100,517.2807294,"C29H42O8",1,5
"FT010","Drying",100,517.3018462,"C26H46O10",1,5
"FT010","Drying",100,517.3147469,"C34H46O2S1",1,3
"FT010","Drying",100,517.3171322,"C30H46O7",1,5
"FT010","Drying",100,518.2606561,"C24H41O11N1",1,5
"FT010","Drying",100,519.1143755,"C24H24O13",1,5
"FT010","Drying",100,519.1507551,"C25H28O12",1,5
"FT010","Drying",100,519.1871241,"C26H32O11",1,5
"FT010","Drying",100,519.2235183,"C27H36O10",1,5
"FT010","Drying",100,519.2365241,"C24H41O10P1",1,4
"FT010","Drying",100,519.2599346,"C28H40O9",1,5
"FT010","Drying",100,519.2963349,"C29H44O8",1,5
"FT010","Drying",100,521.1090687,"C27H22O11",1,5
"FT010","Drying",100,521.145384,"C28H26O10",1,5
"FT010","Drying",100,521.1664401,"C25H30O12",1,5
"FT010","Drying",100,521.1818016,"C29H30O9",1,3
"FT010","Drying",100,521.1949006,"C16H34O15N4",1,4
"FT010","Drying",100,521.2028026,"C26H34O11",1,5
"FT010","Drying",100,521.2311771,"C27H39O8P1",1,5
"FT010","Drying",100,521.2391646,"C27H38O10",1,5
"FT010","Drying",100,521.2673908,"C28H43O7P1",1,3
"FT010","Drying",100,521.2755474,"C28H42O9",1,5
"FT010","Drying",100,521.3118685,"C29H46O8",1,5
"FT010","Drying",100,523.0518228,"C25H16O13",1,5
"FT010","Drying",100,523.1246176,"C27H24O11",1,5
"FT010","Drying",100,523.1610578,"C28H28O10",1,5
"FT010","Drying",100,523.1741868,"C15H32O16N4",1,5
"FT010","Drying",100,523.182123,"C25H32O12",1,5
"FT010","Drying",100,523.1974457,"C29H32O9",1,5
"FT010","Drying",100,523.2105319,"C16H36O15N4",1,5
"FT010","Drying",100,523.2185287,"C26H36O11",1,5
"FT010","Drying",100,523.2469179,"C27H41O8P1",1,5
"FT010","Drying",100,523.2549153,"C27H40O10",1,5
"FT010","Drying",100,523.2912874,"C28H44O9",1,5
"FT010","Drying",100,523.3276331,"C29H48O8",1,3
"FT010","Drying",100,525.0675154,"C25H18O13",1,5
"FT010","Drying",100,525.1038809,"C26H22O12",1,5
"FT010","Drying",100,525.1402237,"C27H26O11",1,5
"FT010","Drying",100,525.1766102,"C28H30O10",1,5
"FT010","Drying",100,525.1896701,"C25H35O10P1",1,5
"FT010","Drying",100,525.1977061,"C25H34O12",1,5
